order_id,customer_id,product_id,order_status,payment_id,order_date,shipping_id,is_old_customer,feedback,quantity,cost,age,gender,sku,product_type,unit_price,payment_method,payment_type,shipping_type,shipping_category,shipping_cost_level,revenue
7128,7434,SCB101,Completed,4,2024-09-18,1,False,3,1,56.45627939,53,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Standard,Standard,Low,366.98
7129,7435,DSK103,Cancelled,4,2024-01-02,3,True,3,7,136.8895794,21,Female,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Express,Fast Shipping,High,4843.16
7130,7435,DSK103,Cancelled,4,2024-06-06,3,True,3,10,136.8895794,21,Female,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Express,Fast Shipping,High,6918.8
7131,7436,SCB101,Completed,4,2023-11-01,3,True,3,8,62.72919932,78,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Express,Fast Shipping,High,2935.84
7132,7436,CHR102,Completed,2,2024-03-11,3,False,2,10,140.9156075,78,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Express,Fast Shipping,High,5960.900000000001
7133,7436,CHR101,Completed,3,2024-05-06,4,False,5,6,3.724203797,78,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Overnight,Fast Shipping,Very High,2930.1000000000004
7134,7436,CHR101,Completed,3,2024-07-07,3,False,5,6,4.189729272,78,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Express,Fast Shipping,High,2930.1000000000004
7135,7439,BSF101,Completed,2,2024-07-08,4,False,3,7,69.02969117,66,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Overnight,Fast Shipping,Very High,908.8100000000001
7136,7440,SCB101,Completed,5,2024-04-29,1,False,3,4,56.45627939,52,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Standard,Standard,Low,1467.92
7137,7440,DSK103,Completed,4,2024-08-02,3,False,3,1,136.8895794,52,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Express,Fast Shipping,High,691.88
7138,7440,CHR102,Cancelled,5,2024-09-22,3,True,2,1,140.9156075,52,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Express,Fast Shipping,High,596.09
7139,7441,DSK103,Cancelled,3,2024-04-02,1,False,3,1,123.2006214,49,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Standard,Standard,Low,691.88
7140,7442,CHR102,Cancelled,4,2024-06-07,4,True,2,6,125.2583178,24,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Overnight,Fast Shipping,Very High,3576.54
7141,7443,CHR101,Completed,4,2024-01-07,1,True,5,7,3.770756345,41,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Standard,Standard,Low,3418.4500000000003
7142,7443,BSF101,Completed,3,2024-05-11,3,False,3,10,77.65840257,41,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Express,Fast Shipping,High,1298.3000000000002
7143,7445,BSF101,Completed,3,2024-02-27,4,False,3,6,69.02969117,41,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Overnight,Fast Shipping,Very High,778.98
7144,7445,SCB101,Completed,2,2024-08-23,4,False,3,10,55.75928829,41,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Overnight,Fast Shipping,Very High,3669.8
7145,7446,CHR101,Completed,2,2024-02-05,1,True,5,5,3.770756345,64,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Standard,Standard,Low,2441.75
7146,7446,BSF101,Completed,4,2024-09-11,1,False,3,9,69.89256231,64,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Standard,Standard,Low,1168.47
7147,7447,DSK103,Completed,3,2024-09-04,1,False,3,9,123.2006214,27,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Standard,Standard,Low,6226.92
7148,7448,CHR101,Completed,4,2024-01-02,3,False,5,4,4.189729272,47,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Express,Fast Shipping,High,1953.4
7149,7449,CHR101,Completed,5,2024-07-08,1,False,5,8,3.770756345,31,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Standard,Standard,Low,3906.8
7150,7450,DSK103,Completed,3,2024-05-01,1,False,3,7,123.2006214,20,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Standard,Standard,Low,4843.16
7151,7451,SCB101,Cancelled,4,2024-01-12,3,False,3,10,62.72919932,79,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Express,Fast Shipping,High,3669.8
7152,7454,SCB101,Cancelled,5,2024-07-02,4,False,3,1,55.75928829,18,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Overnight,Fast Shipping,Very High,366.98
7153,7455,CHR102,Completed,3,2023-09-29,1,False,2,1,126.8240468,33,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Standard,Standard,Low,596.09
7154,7457,BSF101,Completed,4,2024-07-15,1,False,3,1,69.89256231,67,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Standard,Standard,Low,129.83
7155,7458,BSF101,Completed,3,2024-04-05,3,False,3,5,77.65840257,41,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Express,Fast Shipping,High,649.1500000000001
7156,7458,BSF101,Completed,3,2024-06-10,4,False,3,6,69.02969117,41,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Overnight,Fast Shipping,Very High,778.98
7157,7458,CHR102,Completed,3,2024-08-28,3,False,2,5,140.9156075,41,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Express,Fast Shipping,High,2980.4500000000003
7158,7460,DSK103,Completed,4,2024-08-29,1,False,3,8,123.2006214,18,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Standard,Standard,Low,5535.04
7159,7461,BSF101,Completed,3,2024-01-09,4,True,3,2,69.02969117,52,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Overnight,Fast Shipping,Very High,259.66
7160,7462,SCB101,Cancelled,4,2023-09-25,3,False,3,10,62.72919932,55,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Express,Fast Shipping,High,3669.8
7161,7465,DSK103,Cancelled,5,2023-12-20,3,True,3,6,136.8895794,35,Male,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Express,Fast Shipping,High,4151.28
7162,7465,BSF101,Completed,5,2024-07-20,4,False,3,6,69.02969117,35,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Overnight,Fast Shipping,Very High,778.98
7163,7465,BSF101,Completed,4,2024-08-01,3,False,3,6,77.65840257,35,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Express,Fast Shipping,High,778.98
7164,7468,BSF101,Completed,3,2024-06-24,4,False,3,8,69.02969117,44,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Overnight,Fast Shipping,Very High,1038.64
7165,7469,BSF101,Cancelled,2,2023-09-30,1,True,3,5,69.89256231,62,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Standard,Standard,Low,649.1500000000001
7166,7469,BSF101,Completed,2,2023-12-15,3,True,3,5,77.65840257,62,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Express,Fast Shipping,High,649.1500000000001
7167,7469,CHR102,Cancelled,2,2024-05-01,3,False,2,8,140.9156075,62,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Express,Fast Shipping,High,4768.72
7168,7470,CHR101,Completed,3,2024-01-25,1,False,5,7,3.770756345,57,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Standard,Standard,Low,3418.4500000000003
7169,7471,DSK103,Completed,2,2024-08-03,1,False,3,5,123.2006214,71,Male,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Standard,Standard,Low,3459.4
7170,7471,DSK103,Completed,2,2024-08-22,1,True,3,7,123.2006214,71,Male,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Standard,Standard,Low,4843.16
7171,7472,DSK103,Completed,4,2023-10-16,4,False,3,7,121.6796261,50,Female,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Overnight,Fast Shipping,Very High,4843.16
7172,7472,CHR102,Cancelled,3,2024-03-12,4,True,2,7,125.2583178,50,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Overnight,Fast Shipping,Very High,4172.63
7173,7476,SCB101,Cancelled,2,2023-10-05,3,False,3,10,62.72919932,66,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Express,Fast Shipping,High,3669.8
7174,7477,DSK103,Completed,4,2024-07-19,4,False,3,5,121.6796261,33,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Overnight,Fast Shipping,Very High,3459.4
7175,7478,CHR101,Completed,5,2024-03-13,4,False,5,10,3.724203797,34,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Overnight,Fast Shipping,Very High,4883.5
7176,7481,BSF101,Completed,2,2024-02-25,1,False,3,4,69.89256231,77,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Standard,Standard,Low,519.32
7177,7481,CHR102,Completed,4,2024-06-04,3,True,2,5,140.9156075,77,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Express,Fast Shipping,High,2980.4500000000003
7178,7482,BSF101,Completed,5,2024-06-09,1,False,3,7,69.89256231,22,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Standard,Standard,Low,908.8100000000001
7179,7483,BSF101,Cancelled,2,2024-01-12,3,False,3,4,77.65840257,34,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Express,Fast Shipping,High,519.32
7180,7483,BSF101,Cancelled,2,2024-02-28,3,False,3,8,77.65840257,34,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Express,Fast Shipping,High,1038.64
7181,7484,CHR102,Completed,4,2023-10-16,1,False,2,6,126.8240468,71,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Standard,Standard,Low,3576.54
7182,7484,DSK103,Completed,2,2024-02-14,3,False,3,5,136.8895794,71,Female,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Express,Fast Shipping,High,3459.4
7183,7487,DSK103,Completed,5,2023-11-13,4,False,3,1,121.6796261,64,Female,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Overnight,Fast Shipping,Very High,691.88
7184,7488,CHR101,Completed,5,2024-04-18,3,False,5,10,4.189729272,64,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Express,Fast Shipping,High,4883.5
7185,7488,DSK103,Completed,2,2024-04-24,4,False,3,2,121.6796261,64,Male,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Overnight,Fast Shipping,Very High,1383.76
7186,7489,CHR102,Completed,4,2023-10-29,4,False,2,10,125.2583178,68,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Overnight,Fast Shipping,Very High,5960.900000000001
7187,7489,CHR101,Completed,4,2023-11-06,4,False,5,1,3.724203797,68,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Overnight,Fast Shipping,Very High,488.35
7188,7490,CHR102,Completed,5,2023-11-09,3,True,2,10,140.9156075,49,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Express,Fast Shipping,High,5960.900000000001
7189,7491,DSK103,Cancelled,2,2024-05-07,1,True,3,3,123.2006214,54,Male,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Standard,Standard,Low,2075.64
7190,7491,CHR101,Completed,5,2024-08-23,3,False,5,9,4.189729272,54,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Express,Fast Shipping,High,4395.150000000001
7191,7492,CHR102,Cancelled,2,2024-07-04,3,False,2,5,140.9156075,59,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Express,Fast Shipping,High,2980.4500000000003
7192,7494,CHR102,Completed,5,2024-01-15,3,False,2,5,140.9156075,80,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Express,Fast Shipping,High,2980.4500000000003
7193,7494,BSF101,Completed,2,2024-02-03,1,True,3,1,69.89256231,80,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Standard,Standard,Low,129.83
7194,7495,CHR102,Cancelled,2,2023-10-27,4,False,2,1,125.2583178,47,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Overnight,Fast Shipping,Very High,596.09
7195,7497,BSF101,Completed,4,2023-09-26,4,False,3,4,69.02969117,39,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Overnight,Fast Shipping,Very High,519.32
7196,7497,DSK103,Completed,5,2023-09-30,3,False,3,5,136.8895794,39,Female,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Express,Fast Shipping,High,3459.4
7197,7497,DSK103,Cancelled,2,2024-05-13,3,False,3,2,136.8895794,39,Female,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Express,Fast Shipping,High,1383.76
7198,7498,DSK103,Cancelled,3,2024-01-28,1,True,3,2,123.2006214,78,Male,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Standard,Standard,Low,1383.76
7199,7498,CHR101,Cancelled,2,2024-06-06,3,False,5,2,4.189729272,78,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Express,Fast Shipping,High,976.7
7200,7500,SCB101,Completed,3,2023-11-09,3,False,3,3,62.72919932,22,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Express,Fast Shipping,High,1100.94
7201,7503,DSK103,Completed,4,2024-06-24,3,False,3,8,136.8895794,37,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Express,Fast Shipping,High,5535.04
7202,7504,CHR101,Completed,2,2023-10-12,4,True,5,3,3.724203797,70,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Overnight,Fast Shipping,Very High,1465.0500000000002
7203,7505,BSF101,Completed,4,2023-11-15,1,False,3,3,69.89256231,74,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Standard,Standard,Low,389.49
7204,7505,CHR101,Completed,4,2023-12-22,1,False,5,7,3.770756345,74,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Standard,Standard,Low,3418.4500000000003
7205,7507,CHR102,Completed,2,2024-04-03,3,False,2,7,140.9156075,22,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Express,Fast Shipping,High,4172.63
7206,7511,CHR101,Cancelled,3,2024-07-04,4,True,5,3,3.724203797,56,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Overnight,Fast Shipping,Very High,1465.0500000000002
7207,7512,DSK103,Completed,5,2023-09-30,4,True,3,6,121.6796261,28,Female,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Overnight,Fast Shipping,Very High,4151.28
7208,7512,BSF101,Completed,2,2023-11-05,4,False,3,2,69.02969117,28,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Overnight,Fast Shipping,Very High,259.66
7209,7514,CHR102,Completed,5,2023-10-03,1,False,2,9,126.8240468,35,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Standard,Standard,Low,5364.81
7210,7514,SCB101,Completed,2,2023-11-10,3,True,3,4,62.72919932,35,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Express,Fast Shipping,High,1467.92
7211,7514,SCB101,Cancelled,2,2024-05-11,4,False,3,5,55.75928829,35,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Overnight,Fast Shipping,Very High,1834.9
7212,7515,SCB101,Completed,5,2024-03-18,4,False,3,9,55.75928829,28,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Overnight,Fast Shipping,Very High,3302.82
7213,7515,DSK103,Completed,5,2024-04-20,1,False,3,1,123.2006214,28,Male,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Standard,Standard,Low,691.88
7214,7516,CHR102,Cancelled,5,2024-01-22,4,False,2,3,125.2583178,32,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Overnight,Fast Shipping,Very High,1788.27
7215,7517,CHR102,Cancelled,3,2024-01-19,3,False,2,1,140.9156075,48,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Express,Fast Shipping,High,596.09
7216,7518,DSK103,Cancelled,2,2024-02-25,4,False,3,9,121.6796261,54,Male,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Overnight,Fast Shipping,Very High,6226.92
7217,7518,DSK103,Cancelled,5,2024-08-02,4,True,3,6,121.6796261,54,Male,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Overnight,Fast Shipping,Very High,4151.28
7218,7518,DSK103,Completed,4,2024-08-11,1,True,3,3,123.2006214,54,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Standard,Standard,Low,2075.64
7219,7518,CHR101,Completed,5,2024-09-19,1,False,5,4,3.770756345,54,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Standard,Standard,Low,1953.4
7220,7519,DSK103,Completed,3,2024-04-06,3,False,3,3,136.8895794,32,Male,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Express,Fast Shipping,High,2075.64
7221,7519,SCB101,Completed,4,2024-05-08,1,False,3,1,56.45627939,32,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Standard,Standard,Low,366.98
7222,7520,SCB101,Cancelled,5,2023-12-26,4,False,3,5,55.75928829,20,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Overnight,Fast Shipping,Very High,1834.9
7223,7520,DSK103,Completed,5,2024-06-30,3,False,3,7,136.8895794,20,Male,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Express,Fast Shipping,High,4843.16
7224,7520,BSF101,Completed,2,2024-07-25,3,False,3,3,77.65840257,20,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Express,Fast Shipping,High,389.49
7225,7521,BSF101,Completed,4,2024-04-05,3,False,3,1,77.65840257,53,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Express,Fast Shipping,High,129.83
7226,7521,DSK103,Completed,3,2024-06-12,3,False,3,1,136.8895794,53,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Express,Fast Shipping,High,691.88
7227,7524,SCB101,Completed,3,2023-11-25,3,False,3,8,62.72919932,39,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Express,Fast Shipping,High,2935.84
7228,7524,DSK103,Completed,2,2024-04-15,1,False,3,9,123.2006214,39,Male,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Standard,Standard,Low,6226.92
7229,7524,DSK103,Completed,4,2024-07-03,1,False,3,10,123.2006214,39,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Standard,Standard,Low,6918.8
7230,7525,SCB101,Completed,4,2024-03-28,4,False,3,6,55.75928829,40,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Overnight,Fast Shipping,Very High,2201.88
7231,7525,SCB101,Completed,3,2024-09-18,1,False,3,7,56.45627939,40,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Standard,Standard,Low,2568.86
7232,7526,CHR101,Completed,4,2024-09-12,4,False,5,2,3.724203797,34,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Overnight,Fast Shipping,Very High,976.7
7233,7527,BSF101,Completed,2,2024-01-15,4,True,3,8,69.02969117,24,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Overnight,Fast Shipping,Very High,1038.64
7234,7528,CHR102,Cancelled,4,2023-09-24,1,True,2,10,126.8240468,76,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Standard,Standard,Low,5960.900000000001
7235,7528,DSK103,Completed,5,2024-01-31,4,False,3,6,121.6796261,76,Female,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Overnight,Fast Shipping,Very High,4151.28
7236,7529,SCB101,Completed,4,2023-11-28,4,False,3,1,55.75928829,72,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Overnight,Fast Shipping,Very High,366.98
7237,7529,SCB101,Cancelled,2,2024-04-06,3,True,3,10,62.72919932,72,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Express,Fast Shipping,High,3669.8
7238,7530,DSK103,Completed,3,2023-11-30,3,True,3,3,136.8895794,45,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Express,Fast Shipping,High,2075.64
7239,7531,DSK103,Completed,3,2024-04-25,4,False,3,1,121.6796261,40,Male,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Overnight,Fast Shipping,Very High,691.88
7240,7532,DSK103,Completed,5,2023-09-30,4,False,3,1,121.6796261,44,Male,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Overnight,Fast Shipping,Very High,691.88
7241,7533,BSF101,Completed,2,2023-10-02,1,False,3,6,69.89256231,63,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Standard,Standard,Low,778.98
7242,7533,DSK103,Completed,4,2024-07-25,1,False,3,10,123.2006214,63,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Standard,Standard,Low,6918.8
7243,7534,BSF101,Completed,5,2023-09-28,4,True,3,10,69.02969117,27,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Overnight,Fast Shipping,Very High,1298.3000000000002
7244,7534,CHR102,Completed,4,2024-04-05,3,False,2,1,140.9156075,27,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Express,Fast Shipping,High,596.09
7245,7537,SCB101,Completed,4,2024-05-16,1,False,3,3,56.45627939,53,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Standard,Standard,Low,1100.94
7246,7538,SCB101,Completed,2,2024-07-07,3,False,3,2,62.72919932,33,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Express,Fast Shipping,High,733.96
7247,7541,CHR101,Completed,5,2024-04-10,1,True,5,8,3.770756345,33,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Standard,Standard,Low,3906.8
7248,7541,SCB101,Completed,2,2024-06-03,1,False,3,6,56.45627939,33,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Standard,Standard,Low,2201.88
7249,7542,DSK103,Cancelled,2,2024-06-14,4,False,3,3,121.6796261,19,Male,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Overnight,Fast Shipping,Very High,2075.64
7250,7543,CHR102,Completed,2,2023-10-06,1,False,2,3,126.8240468,26,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Standard,Standard,Low,1788.27
7251,7543,SCB101,Completed,3,2024-02-26,3,False,3,8,62.72919932,26,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Express,Fast Shipping,High,2935.84
7252,7545,CHR101,Completed,2,2024-07-04,3,True,5,1,4.189729272,21,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Express,Fast Shipping,High,488.35
7253,7546,DSK103,Cancelled,4,2023-10-23,3,False,3,10,136.8895794,71,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Express,Fast Shipping,High,6918.8
7254,7546,DSK103,Cancelled,3,2023-10-30,3,False,3,8,136.8895794,71,Male,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Express,Fast Shipping,High,5535.04
7255,7546,CHR102,Completed,4,2024-04-23,1,False,2,7,126.8240468,71,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Standard,Standard,Low,4172.63
7256,7547,CHR101,Completed,4,2024-01-09,4,False,5,3,3.724203797,24,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Overnight,Fast Shipping,Very High,1465.0500000000002
7257,7548,BSF101,Cancelled,2,2024-07-06,1,False,3,3,69.89256231,74,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Standard,Standard,Low,389.49
7258,7549,SCB101,Cancelled,5,2024-01-30,4,False,3,6,55.75928829,65,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Overnight,Fast Shipping,Very High,2201.88
7259,7551,SCB101,Completed,2,2024-09-18,1,True,3,1,56.45627939,43,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Standard,Standard,Low,366.98
7260,7553,SCB101,Completed,2,2023-09-29,3,False,3,3,62.72919932,49,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Express,Fast Shipping,High,1100.94
7261,7555,BSF101,Completed,4,2023-10-01,3,True,3,1,77.65840257,63,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Express,Fast Shipping,High,129.83
7262,7555,CHR102,Completed,5,2023-12-29,1,False,2,3,126.8240468,63,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Standard,Standard,Low,1788.27
7263,7555,CHR101,Completed,3,2024-04-19,3,False,5,4,4.189729272,63,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Express,Fast Shipping,High,1953.4
7264,7556,SCB101,Completed,2,2024-03-30,3,False,3,4,62.72919932,56,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Express,Fast Shipping,High,1467.92
7265,7556,BSF101,Completed,4,2024-06-08,3,False,3,2,77.65840257,56,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Express,Fast Shipping,High,259.66
7266,7557,CHR102,Completed,5,2023-11-17,1,False,2,3,126.8240468,42,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Standard,Standard,Low,1788.27
7267,7557,CHR101,Completed,5,2024-01-07,3,False,5,8,4.189729272,42,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Express,Fast Shipping,High,3906.8
7268,7557,CHR101,Completed,3,2024-04-12,3,False,5,3,4.189729272,42,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Express,Fast Shipping,High,1465.0500000000002
7269,7558,DSK103,Completed,2,2024-07-12,4,False,3,3,121.6796261,41,Female,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Overnight,Fast Shipping,Very High,2075.64
7270,7560,CHR101,Completed,5,2024-01-01,3,True,5,2,4.189729272,49,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Express,Fast Shipping,High,976.7
7271,7560,BSF101,Cancelled,2,2024-06-03,3,False,3,6,77.65840257,49,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Express,Fast Shipping,High,778.98
7272,7561,CHR102,Cancelled,4,2023-11-20,3,False,2,6,140.9156075,25,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Express,Fast Shipping,High,3576.54
