customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_combined,segment,cluster,cluster_label
7469,284,1,649.1500000000001,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7470,243,1,3418.4500000000003,2,3,3,233,233,At Risk,2,Occasional Buyers
7471,33,2,8302.56,5,5,5,555,555,Champions,1,High-Value Active
7472,344,1,4843.16,1,3,4,134,134,At Risk,2,Occasional Buyers
7477,67,1,3459.4,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
7478,195,1,4883.5,2,3,4,234,234,At Risk,2,Occasional Buyers
7481,112,2,3499.7700000000004,4,5,3,453,453,Loyal Customers,1,High-Value Active
7482,107,1,908.81,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
7484,223,2,7035.9400000000005,2,5,5,255,255,At Risk,1,High-Value Active
7487,316,1,691.88,1,3,1,131,131,Need Attention,2,Occasional Buyers
7488,153,2,6267.26,3,5,5,355,355,Loyal Customers,1,High-Value Active
7489,323,2,6449.250000000001,1,5,5,155,155,At Risk,2,Occasional Buyers
7490,320,1,5960.900000000001,1,3,5,135,135,At Risk,2,Occasional Buyers
7491,32,1,4395.150000000001,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
7494,234,2,3110.28,2,5,3,253,253,At Risk,1,High-Value Active
7497,360,2,3978.7200000000003,1,5,4,154,154,At Risk,2,Occasional Buyers
7500,320,1,1100.94,1,3,2,132,132,Need Attention,2,Occasional Buyers
7503,92,1,5535.04,4,3,5,435,435,Loyal Customers,3,Loyal Mid-Tier
7504,348,1,1465.0500000000002,1,3,2,132,132,Need Attention,2,Occasional Buyers
7505,277,2,3807.9400000000005,1,5,4,154,154,At Risk,2,Occasional Buyers
7507,174,1,4172.63,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
7512,324,2,4410.94,1,5,4,154,154,At Risk,2,Occasional Buyers
7514,319,2,6832.7300000000005,1,5,5,155,155,At Risk,2,Occasional Buyers
7515,157,2,3994.7000000000003,3,5,4,354,354,Loyal Customers,1,High-Value Active
7518,5,2,4029.04,5,5,4,554,554,Champions,1,High-Value Active
7519,139,2,2442.62,3,5,3,353,353,Loyal Customers,1,High-Value Active
7520,61,2,5232.65,4,5,4,454,454,Champions,1,High-Value Active
7521,104,2,821.71,4,5,1,451,451,Need Attention,0,Low-Value / Dormant
7524,83,3,16081.560000000001,4,5,5,455,455,Champions,1,High-Value Active
7525,6,2,4770.74,5,5,4,554,554,Champions,1,High-Value Active
7526,12,1,976.7,5,3,1,531,531,Need Attention,3,Loyal Mid-Tier
7527,253,1,1038.64,2,3,1,231,231,Need Attention,2,Occasional Buyers
7528,237,1,4151.28,2,3,4,234,234,At Risk,2,Occasional Buyers
7529,301,1,366.98,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7530,299,1,2075.64,1,3,2,132,132,Need Attention,2,Occasional Buyers
7531,152,1,691.88,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7532,360,1,691.88,1,3,1,131,131,Need Attention,2,Occasional Buyers
7533,61,2,7697.780000000001,4,5,5,455,455,Champions,1,High-Value Active
7534,172,2,1894.3900000000003,3,5,2,352,352,Potential Loyalists,1,High-Value Active
7537,131,1,1100.94,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
7538,79,1,733.96,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
7541,113,2,6108.68,4,5,5,455,455,Champions,1,High-Value Active
7543,211,2,4724.110000000001,2,5,4,254,254,At Risk,1,High-Value Active
7545,82,1,488.35,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
7546,154,1,4172.63,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
7547,259,1,1465.0500000000002,2,3,2,232,232,Need Attention,2,Occasional Buyers
7551,6,1,366.98,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
7553,361,1,1100.94,1,3,2,132,132,Need Attention,2,Occasional Buyers
7555,158,3,3871.5,3,5,4,354,354,Loyal Customers,1,High-Value Active
7556,108,2,1727.5800000000002,4,5,2,452,452,Potential Loyalists,1,High-Value Active
7557,165,3,7160.120000000001,3,5,5,355,355,Loyal Customers,1,High-Value Active
7558,74,1,2075.64,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
7560,267,1,976.7,2,3,1,231,231,Need Attention,2,Occasional Buyers
7562,337,1,733.96,1,3,1,131,131,Need Attention,2,Occasional Buyers
7563,9,3,16605.12,5,5,5,555,555,Champions,1,High-Value Active
7566,18,2,3176.58,5,5,3,553,553,Loyal Customers,1,High-Value Active
7569,44,2,10112.18,5,5,5,555,555,Champions,1,High-Value Active
7570,230,2,5687.18,2,5,5,255,255,At Risk,1,High-Value Active
7571,183,1,778.98,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7573,41,4,6070.34,5,5,5,555,555,Champions,1,High-Value Active
7574,85,2,1730.52,4,5,2,452,452,Potential Loyalists,1,High-Value Active
7576,253,1,5960.900000000001,2,3,5,235,235,At Risk,2,Occasional Buyers
7577,88,2,2207.11,4,5,2,452,452,Potential Loyalists,1,High-Value Active
7578,13,2,5916.290000000001,5,5,5,555,555,Champions,1,High-Value Active
7579,48,1,691.88,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
7583,311,1,1100.94,1,3,2,132,132,Need Attention,2,Occasional Buyers
7584,97,1,3669.8,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
7585,174,2,3974.4800000000005,3,5,4,354,354,Loyal Customers,1,High-Value Active
7586,58,2,2826.91,5,5,3,553,553,Loyal Customers,1,High-Value Active
7587,306,2,10248.310000000001,1,5,5,155,155,At Risk,1,High-Value Active
7589,188,2,5412.8,3,5,4,354,354,Loyal Customers,1,High-Value Active
7592,36,2,5697.620000000001,5,5,5,555,555,Champions,1,High-Value Active
7593,53,1,5364.81,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
7594,347,1,4768.72,1,3,4,134,134,At Risk,2,Occasional Buyers
7595,151,1,488.35,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7598,300,2,8790.3,1,5,5,155,155,At Risk,1,High-Value Active
7601,14,1,366.98,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
7603,37,1,5960.900000000001,5,3,5,535,535,Loyal Customers,3,Loyal Mid-Tier
7604,51,2,4471.29,5,5,4,554,554,Champions,1,High-Value Active
7605,316,1,2384.36,1,3,3,133,133,At Risk,2,Occasional Buyers
7608,211,1,1168.47,2,3,2,232,232,Need Attention,0,Low-Value / Dormant
7609,338,1,4395.150000000001,1,3,4,134,134,At Risk,2,Occasional Buyers
7611,131,1,1788.27,3,3,2,332,332,Potential Loyalists,3,Loyal Mid-Tier
7612,231,1,1953.4,2,3,2,232,232,Need Attention,2,Occasional Buyers
7614,169,1,1953.4,3,3,2,332,332,Potential Loyalists,3,Loyal Mid-Tier
7618,47,1,5364.81,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
7623,251,1,5535.04,2,3,5,235,235,At Risk,2,Occasional Buyers
7627,118,3,4408.99,4,5,4,454,454,Champions,1,High-Value Active
7629,180,2,6011.63,3,5,5,355,355,Loyal Customers,1,High-Value Active
7630,23,1,3906.8,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
7632,153,1,1467.92,3,3,2,332,332,Potential Loyalists,3,Loyal Mid-Tier
7637,216,2,4610.63,2,5,4,254,254,At Risk,1,High-Value Active
7641,212,1,778.98,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7642,167,2,12453.84,3,5,5,355,355,Loyal Customers,1,High-Value Active
7643,177,1,5364.81,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
7645,14,1,3459.4,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
7647,76,1,2930.1000000000004,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
7649,111,2,9611.880000000001,4,5,5,455,455,Champions,1,High-Value Active
7650,336,1,4883.5,1,3,4,134,134,At Risk,2,Occasional Buyers
7651,326,1,1834.9,1,3,2,132,132,Need Attention,2,Occasional Buyers
7652,155,1,1192.18,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
7655,38,2,5028.38,5,5,4,554,554,Champions,1,High-Value Active
7657,287,1,3669.8,1,3,3,133,133,At Risk,2,Occasional Buyers
7659,221,1,1953.4,2,3,2,232,232,Need Attention,2,Occasional Buyers
7660,353,1,5535.04,1,3,5,135,135,At Risk,2,Occasional Buyers
7662,6,2,3369.9400000000005,5,5,3,553,553,Loyal Customers,1,High-Value Active
7664,70,1,3302.82,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
7666,130,1,1467.92,3,3,2,332,332,Potential Loyalists,3,Loyal Mid-Tier
7667,32,2,3714.82,5,5,4,554,554,Champions,1,High-Value Active
7669,366,1,778.98,1,3,1,131,131,Need Attention,2,Occasional Buyers
7670,129,1,2384.36,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
7671,46,1,596.09,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
7674,355,1,4151.28,1,3,4,134,134,At Risk,2,Occasional Buyers
7676,363,1,3302.82,1,3,3,133,133,At Risk,2,Occasional Buyers
7678,273,1,2441.75,1,3,3,133,133,At Risk,2,Occasional Buyers
7679,122,1,1168.47,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
7680,262,1,2201.88,2,3,2,232,232,Need Attention,2,Occasional Buyers
7684,179,1,2767.52,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
7685,358,1,649.1500000000001,1,3,1,131,131,Need Attention,2,Occasional Buyers
7686,259,1,3669.8,2,3,3,233,233,At Risk,2,Occasional Buyers
7688,129,1,1038.64,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7690,27,2,5364.81,5,5,4,554,554,Champions,1,High-Value Active
7691,72,3,4355.52,4,5,4,454,454,Champions,1,High-Value Active
7694,166,1,4843.16,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
7696,253,1,596.09,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7697,250,1,1192.18,2,3,2,232,232,Need Attention,2,Occasional Buyers
7699,317,2,3682.6600000000003,1,5,4,154,154,At Risk,2,Occasional Buyers
7700,131,1,976.7,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7702,170,1,5960.900000000001,3,3,5,335,335,Loyal Customers,3,Loyal Mid-Tier
7704,324,1,4172.63,1,3,4,134,134,At Risk,2,Occasional Buyers
7706,21,2,5470.93,5,5,4,554,554,Champions,1,High-Value Active
7707,325,1,1467.92,1,3,2,132,132,Need Attention,2,Occasional Buyers
7708,124,2,7536.24,3,5,5,355,355,Loyal Customers,1,High-Value Active
7709,30,1,3418.4500000000003,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
7710,215,1,1788.27,2,3,2,232,232,Need Attention,2,Occasional Buyers
7712,10,2,2441.75,5,5,3,553,553,Loyal Customers,1,High-Value Active
7713,130,1,259.66,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7716,19,2,6348.550000000001,5,5,5,555,555,Champions,1,High-Value Active
7717,338,1,3302.82,1,3,3,133,133,At Risk,2,Occasional Buyers
7718,3,2,4457.09,5,5,4,554,554,Champions,1,High-Value Active
7722,122,2,778.98,3,5,1,351,351,Need Attention,0,Low-Value / Dormant
7723,331,2,8994.44,1,5,5,155,155,At Risk,2,Occasional Buyers
7726,11,2,4036.63,5,5,4,554,554,Champions,1,High-Value Active
7727,155,3,5806.23,3,5,5,355,355,Loyal Customers,1,High-Value Active
7730,78,2,8071.540000000001,4,5,5,455,455,Champions,1,High-Value Active
7731,50,2,1727.5800000000002,5,5,2,552,552,Potential Loyalists,1,High-Value Active
7733,202,1,5960.900000000001,2,3,5,235,235,At Risk,2,Occasional Buyers
7735,264,1,1100.94,2,3,2,232,232,Need Attention,2,Occasional Buyers
7736,169,1,1465.0500000000002,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
7739,195,2,4357.13,2,5,4,254,254,At Risk,1,High-Value Active
7742,254,1,5364.81,2,3,4,234,234,At Risk,2,Occasional Buyers
7743,86,2,5916.290000000001,4,5,5,455,455,Champions,1,High-Value Active
7746,118,3,3094.61,4,5,3,453,453,Loyal Customers,1,High-Value Active
7749,201,1,908.81,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7750,185,1,3302.82,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
7751,41,1,1383.76,5,3,2,532,532,Potential Loyalists,3,Loyal Mid-Tier
7752,275,1,2075.64,1,3,2,132,132,Need Attention,2,Occasional Buyers
7761,90,1,2201.88,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
7762,10,2,2441.75,5,5,3,553,553,Loyal Customers,1,High-Value Active
7765,24,4,10373.96,5,5,5,555,555,Champions,1,High-Value Active
7766,2,2,1879.92,5,5,2,552,552,Potential Loyalists,1,High-Value Active
7767,338,1,3669.8,1,3,3,133,133,At Risk,2,Occasional Buyers
7769,41,1,4172.63,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
7770,353,1,3906.8,1,3,4,134,134,At Risk,2,Occasional Buyers
7772,261,1,3302.82,2,3,3,233,233,At Risk,2,Occasional Buyers
7773,7,2,3943.52,5,5,4,554,554,Champions,1,High-Value Active
7774,16,1,1834.9,5,3,2,532,532,Potential Loyalists,3,Loyal Mid-Tier
7776,5,3,10345.84,5,5,5,555,555,Champions,1,High-Value Active
7778,285,1,488.35,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7779,122,1,4768.72,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
7781,82,2,7337.58,4,5,5,455,455,Champions,1,High-Value Active
7782,292,2,2077.28,1,5,2,152,152,Can't Lose Them,2,Occasional Buyers
7783,209,1,3906.8,2,3,4,234,234,At Risk,2,Occasional Buyers
7785,116,3,3447.1200000000003,4,5,3,453,453,Loyal Customers,1,High-Value Active
7786,29,1,3459.4,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
7789,131,2,9015.79,3,5,5,355,355,Loyal Customers,1,High-Value Active
7790,281,1,1467.92,1,3,2,132,132,Need Attention,2,Occasional Buyers
7791,230,1,2980.4500000000003,2,3,3,233,233,At Risk,2,Occasional Buyers
7792,264,1,1834.9,2,3,2,232,232,Need Attention,2,Occasional Buyers
7794,284,1,6918.8,1,3,5,135,135,At Risk,2,Occasional Buyers
7795,170,2,6308.21,3,5,5,355,355,Loyal Customers,1,High-Value Active
7798,180,1,1383.76,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
7801,104,1,2441.75,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
7802,125,1,1465.0500000000002,3,3,2,332,332,Potential Loyalists,3,Loyal Mid-Tier
7806,321,1,129.83,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7808,278,1,6918.8,1,3,5,135,135,At Risk,2,Occasional Buyers
7809,355,1,3576.54,1,3,3,133,133,At Risk,2,Occasional Buyers
7810,254,1,3576.54,2,3,3,233,233,At Risk,2,Occasional Buyers
7811,73,2,3086.57,4,5,3,453,453,Loyal Customers,1,High-Value Active
7812,2,1,2075.64,5,3,2,532,532,Potential Loyalists,3,Loyal Mid-Tier
7814,86,1,733.96,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
7815,125,1,4151.28,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
7818,271,1,1467.92,1,3,2,132,132,Need Attention,2,Occasional Buyers
7820,45,2,3935.99,5,5,4,554,554,Champions,1,High-Value Active
7825,339,1,2384.36,1,3,3,133,133,At Risk,2,Occasional Buyers
7826,302,1,3669.8,1,3,3,133,133,At Risk,2,Occasional Buyers
7829,244,1,4151.28,2,3,4,234,234,At Risk,2,Occasional Buyers
7830,192,3,4033.9100000000003,2,5,4,254,254,At Risk,1,High-Value Active
7831,298,1,5364.81,1,3,4,134,134,At Risk,2,Occasional Buyers
7832,43,2,6671.77,5,5,5,555,555,Champions,1,High-Value Active
7833,151,1,2568.86,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
7835,280,1,6918.8,1,3,5,135,135,At Risk,2,Occasional Buyers
7837,191,1,5535.04,2,3,5,235,235,At Risk,3,Loyal Mid-Tier
7842,9,2,6836.900000000001,5,5,5,555,555,Champions,1,High-Value Active
7849,61,2,6152.4800000000005,4,5,5,455,455,Champions,1,High-Value Active
7850,42,1,649.1500000000001,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
7853,76,3,2628.3500000000004,4,5,3,453,453,Loyal Customers,1,High-Value Active
7854,231,2,7452.360000000001,2,5,5,255,255,At Risk,1,High-Value Active
7859,354,1,1100.94,1,3,2,132,132,Need Attention,2,Occasional Buyers
7863,191,2,886.3000000000001,2,5,1,251,251,Can't Lose Them,0,Low-Value / Dormant
7872,22,1,389.49,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
7875,49,3,2354.2200000000003,5,5,3,553,553,Loyal Customers,1,High-Value Active
7877,61,2,6267.26,4,5,5,455,455,Champions,1,High-Value Active
7878,86,2,4403.76,4,5,4,454,454,Champions,1,High-Value Active
7880,38,2,5060.09,5,5,4,554,554,Champions,1,High-Value Active
7882,122,2,4991.240000000001,3,5,4,354,354,Loyal Customers,1,High-Value Active
7885,213,1,691.88,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7886,43,4,4910.14,5,5,4,554,554,Champions,1,High-Value Active
7887,185,1,488.35,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7888,132,1,908.81,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7889,285,1,3906.8,1,3,4,134,134,At Risk,2,Occasional Buyers
7891,75,2,8058.08,4,5,5,455,455,Champions,1,High-Value Active
7892,102,3,6878.400000000001,4,5,5,455,455,Champions,1,High-Value Active
7893,152,1,3906.8,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
7897,8,2,11591.73,5,5,5,555,555,Champions,1,High-Value Active
7898,272,1,1467.92,1,3,2,132,132,Need Attention,2,Occasional Buyers
7899,183,1,519.32,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7900,279,1,488.35,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7904,337,1,976.7,1,3,1,131,131,Need Attention,2,Occasional Buyers
7905,198,1,519.32,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7907,1,2,2061.1400000000003,5,5,2,552,552,Potential Loyalists,1,High-Value Active
7908,20,2,4166.46,5,5,4,554,554,Champions,1,High-Value Active
7909,173,1,259.66,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7910,149,2,8301.95,3,5,5,355,355,Loyal Customers,1,High-Value Active
7912,221,2,8217.1,2,5,5,255,255,At Risk,1,High-Value Active
7914,254,1,976.7,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7915,353,1,2568.86,1,3,3,133,133,At Risk,2,Occasional Buyers
7920,208,1,3576.54,2,3,3,233,233,At Risk,2,Occasional Buyers
7922,147,1,4883.5,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
7923,58,2,10588.6,5,5,5,555,555,Champions,1,High-Value Active
7926,211,2,2360.46,2,5,3,253,253,At Risk,1,High-Value Active
7927,281,1,1100.94,1,3,2,132,132,Need Attention,2,Occasional Buyers
7929,203,1,5364.81,2,3,4,234,234,At Risk,2,Occasional Buyers
7930,293,1,4395.150000000001,1,3,4,134,134,At Risk,2,Occasional Buyers
7932,6,2,3952.62,5,5,4,554,554,Champions,1,High-Value Active
7933,314,1,519.32,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7934,88,1,4843.16,4,3,4,434,434,Loyal Customers,3,Loyal Mid-Tier
7940,45,1,3302.82,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
7941,248,2,7919.4,2,5,5,255,255,At Risk,1,High-Value Active
7942,188,1,1383.76,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
7943,358,1,649.1500000000001,1,3,1,131,131,Need Attention,2,Occasional Buyers
7946,54,2,2687.36,5,5,3,553,553,Loyal Customers,1,High-Value Active
7952,228,1,3576.54,2,3,3,233,233,At Risk,2,Occasional Buyers
7953,186,1,129.83,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7957,124,3,10879.42,3,5,5,355,355,Loyal Customers,1,High-Value Active
7959,103,3,9379.69,4,5,5,455,455,Champions,1,High-Value Active
7960,9,1,649.1500000000001,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
7961,30,1,691.88,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
7963,91,2,7806.56,4,5,5,455,455,Champions,1,High-Value Active
7966,135,1,1298.3000000000002,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
7968,27,2,1860.35,5,5,2,552,552,Potential Loyalists,1,High-Value Active
7970,55,2,6356.75,5,5,5,555,555,Champions,1,High-Value Active
7971,135,2,8302.56,3,5,5,355,355,Loyal Customers,1,High-Value Active
7974,303,1,4843.16,1,3,4,134,134,At Risk,2,Occasional Buyers
7975,319,1,488.35,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7976,64,1,389.49,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
7978,33,2,5496.09,5,5,5,555,555,Champions,1,High-Value Active
7980,104,2,4448.780000000001,4,5,4,454,454,Champions,1,High-Value Active
7981,303,1,1298.3000000000002,1,3,2,132,132,Need Attention,2,Occasional Buyers
7982,352,1,3906.8,1,3,4,134,134,At Risk,2,Occasional Buyers
7984,130,1,2767.52,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
7985,279,1,4395.150000000001,1,3,4,134,134,At Risk,2,Occasional Buyers
7986,248,1,5535.04,2,3,5,235,235,At Risk,2,Occasional Buyers
7988,10,1,1038.64,5,3,1,531,531,Need Attention,3,Loyal Mid-Tier
7989,10,3,10138.59,5,5,5,555,555,Champions,1,High-Value Active
7990,41,1,2980.4500000000003,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
7991,245,1,1383.76,2,3,2,232,232,Need Attention,2,Occasional Buyers
7994,207,2,6470.790000000001,2,5,5,255,255,At Risk,1,High-Value Active
7995,117,1,4843.16,4,3,4,434,434,Loyal Customers,3,Loyal Mid-Tier
7996,237,1,3669.8,2,3,3,233,233,At Risk,2,Occasional Buyers
7997,340,1,4843.16,1,3,4,134,134,At Risk,2,Occasional Buyers
7998,102,2,8891.0,4,5,5,455,455,Champions,1,High-Value Active
8001,74,1,2767.52,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
8004,121,3,6869.710000000001,3,5,5,355,355,Loyal Customers,1,High-Value Active
8006,208,1,1465.0500000000002,2,3,2,232,232,Need Attention,2,Occasional Buyers
8009,249,1,3906.8,2,3,4,234,234,At Risk,2,Occasional Buyers
8010,213,2,4745.01,2,5,4,254,254,At Risk,1,High-Value Active
8011,140,1,778.98,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
8013,362,1,649.1500000000001,1,3,1,131,131,Need Attention,2,Occasional Buyers
8015,328,1,6226.92,1,3,5,135,135,At Risk,2,Occasional Buyers
8016,196,2,5010.610000000001,2,5,4,254,254,At Risk,1,High-Value Active
8017,273,2,1038.64,1,5,1,151,151,Can't Lose Them,2,Occasional Buyers
8018,354,1,6226.92,1,3,5,135,135,At Risk,2,Occasional Buyers
8019,75,1,1192.18,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
8022,77,1,3669.8,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
8023,52,1,389.49,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
8024,161,1,2441.75,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
8025,47,1,2201.88,5,3,2,532,532,Potential Loyalists,3,Loyal Mid-Tier
8027,268,1,1465.0500000000002,2,3,2,232,232,Need Attention,2,Occasional Buyers
8030,102,1,1383.76,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
8031,193,3,1894.3900000000003,2,5,2,252,252,Can't Lose Them,1,High-Value Active
8034,317,1,976.7,1,3,1,131,131,Need Attention,2,Occasional Buyers
8035,19,2,2657.2300000000005,5,5,3,553,553,Loyal Customers,1,High-Value Active
8036,19,3,9545.890000000001,5,5,5,555,555,Champions,1,High-Value Active
8038,351,1,4883.5,1,3,4,134,134,At Risk,2,Occasional Buyers
8039,6,1,1100.94,5,3,2,532,532,Potential Loyalists,3,Loyal Mid-Tier
8041,298,2,8061.82,1,5,5,155,155,At Risk,1,High-Value Active
8042,125,2,2602.55,3,5,3,353,353,Loyal Customers,1,High-Value Active
8043,263,1,4151.28,2,3,4,234,234,At Risk,2,Occasional Buyers
8045,101,1,5960.900000000001,4,3,5,435,435,Loyal Customers,3,Loyal Mid-Tier
8047,80,2,5960.9,4,5,5,455,455,Champions,1,High-Value Active
8048,221,1,3418.4500000000003,2,3,3,233,233,At Risk,2,Occasional Buyers
8049,115,1,1038.64,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
8052,129,1,2767.52,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
8054,304,2,8087.27,1,5,5,155,155,At Risk,2,Occasional Buyers
8058,135,2,963.07,3,5,1,351,351,Need Attention,0,Low-Value / Dormant
8062,208,1,1383.76,2,3,2,232,232,Need Attention,0,Low-Value / Dormant
8064,13,4,13813.24,5,5,5,555,555,Champions,1,High-Value Active
8068,107,2,2484.7,4,5,3,453,453,Loyal Customers,1,High-Value Active
8069,46,1,778.98,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
8071,342,1,908.81,1,3,1,131,131,Need Attention,2,Occasional Buyers
8073,203,1,1834.9,2,3,2,232,232,Need Attention,2,Occasional Buyers
8074,306,1,908.81,1,3,1,131,131,Need Attention,2,Occasional Buyers
8075,211,1,5960.900000000001,2,3,5,235,235,At Risk,2,Occasional Buyers
8076,46,1,1467.92,5,3,2,532,532,Potential Loyalists,3,Loyal Mid-Tier
8077,69,4,11676.5,4,5,5,455,455,Champions,1,High-Value Active
8078,22,1,2441.75,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
8079,253,1,1383.76,2,3,2,232,232,Need Attention,2,Occasional Buyers
8080,43,1,4843.16,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
8085,138,1,3669.8,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
8086,338,1,1953.4,1,3,2,132,132,Need Attention,2,Occasional Buyers
8088,168,1,908.81,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
8089,72,1,6918.8,4,3,5,435,435,Loyal Customers,3,Loyal Mid-Tier
8090,307,2,2644.02,1,5,3,153,153,At Risk,2,Occasional Buyers
8091,290,1,1192.18,1,3,2,132,132,Need Attention,2,Occasional Buyers
8093,269,1,519.32,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
8094,101,3,11280.460000000001,4,5,5,455,455,Champions,1,High-Value Active
8096,123,1,4395.150000000001,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
8098,343,1,4395.150000000001,1,3,4,134,134,At Risk,2,Occasional Buyers
8099,353,1,691.88,1,3,1,131,131,Need Attention,2,Occasional Buyers
8100,205,1,4768.72,2,3,4,234,234,At Risk,2,Occasional Buyers
8102,13,3,2077.2799999999997,5,5,2,552,552,Potential Loyalists,1,High-Value Active
8103,137,1,3576.54,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
8105,208,1,976.7,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
8106,332,1,4395.150000000001,1,3,4,134,134,At Risk,2,Occasional Buyers
8108,206,2,5371.85,2,5,4,254,254,At Risk,1,High-Value Active
8109,39,1,488.35,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
8111,185,1,259.66,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
